id,usd_value,follower_count
0x75f83414800ac5e20cf6abc89f9ce147b325961c,1163.300568489575,1107
0xb714fa495c0332b49d580f2aabd3da667d068b0c,1161.9167573605605,112
0x883035f5649ce41b7a5322286d7cbfbf2121caac,1161.46793490024,1140
0x16d5bf383fba275834f57a5ad6977f20776d8be6,1153.895763966085,64
0x6bd33abdd2b33079ef87badd50bc1e4ffec9c319,1144.1007704752776,893
0xc6d1b0cb25d017f1e205f12c06cda9796e4dcdde,1142.9148240484915,997
0x631f82fb2a62496d28780a821f47786b05e2278a,1140.6072566368482,13810
0xada1cd0dce1ca9f550ecb9e10fbae5450fe77ca1,1135.701742752765,405
0x738664c8dcd1ccb87a944ca6342f106491009f00,1106.8786843666926,1581
0x0b0b4286943e076c3c0e9cb36bd22c726d20d160,1106.4465676247517,152
0xb02b6464256326af994f203bddd45a311adfbc1a,1100.4796933314658,24
0x89b85ef0e8cbced8c39c4d57276e238fe5ce2f6f,1097.9359693564736,87
0xc132c630cd2435bbed9a1b91ae4bf2572bd0967c,1097.3868156050446,335
0x9aebea73d2af4cd33557f491545d8be97874021e,1089.5061588134758,682
0x3c17d9444eb9f9132988f0aee5c4b336555744f1,1089.2952984934832,898
0x3273c7a1993774432df8666d43d48d3e8fca435a,1085.6467662215287,1667
0xd9457ec5927d8939a97c00292cfc652e696cc639,1074.826071730916,370
0x6b21c0edfab6e1d63631741f1c98b71b700c5969,1062.1868926311922,283
0x15603ee66225d4b290d1dc4f3dce647225fbe234,1060.3240651535853,1336
0xc36b311eb07aeb6e0f5f9184743a3ca8a75a7feb,1040.4730459151037,3725
0x578533a4f02bfd57912fce2d61ee232a88336ed4,1032.593145697111,669
0x58714932c5745aba6cabb09275d66b0fa842b338,1026.8318477978992,8
0x674901adeb413c126a069402e751ba80f2e2152e,1026.6336845777641,1084
0x8714ac46d55c6407fd3be3d27d09a137e35a21f1,1025.1442561286474,10
0xf2bae5e5cbf18e501dcbdbf7a8e46690b26d76ee,1021.1100898405688,8950
0xbec21b2649c545e442a213b4fc8c19e914538a50,1012.7803855469217,570
0xd49bdd6d0460f80e1e1badc527b469c18cae19e3,1004.9964686970372,722
0xe0e454087a148cd4d2c0a72f0c94b3b048842482,1004.1596984089012,747
0x0bb53de33df0f8ba40e0e06be85998f506c4c7bc,1009.5196630675737,93
0x5b0990d6cc60cc9b40652813c60c0a748228cdf9,992.2769755323382,92
0xa1a6fa42722bb7b6d365763048b369787bdc9905,989.9632887104592,292
0x436564b340a5f5ebc7cb208a5ba9200924d335db,986.906490493606,1170
0x5a57aa96e42c45a7e8c053103f16f6b5472091da,982.7285345919141,2367
0x444478ff49a4a113868b75c48f51b6bd717dfcaf,981.9826894349729,1572
0xa3d003d64bd00f93fad7fb5ed339705abfa8d044,979.058695579621,3439
0x66755d560e4447c7d2a50acbb119d4896b6eaad3,976.7980574381625,155
0x2cb7371fd28dfb9526d71569475b45d5e19c7137,974.0424438889606,347
0x149e4cee9d89886b06b9cbaf2adda0c64b076ce2,972.9756959346498,1054
0xb4b15741a2152d1c8135bd947996b613a8cb584b,972.4317795827246,114
0x318ab9921390df72fa38a329c62eb32c72b93839,964.6217718784018,1097
0x68e9e23412be451e29fdf9689a176033abab7067,961.8174702851346,2025
0x0a65c215ce8abc782a4b763fffa10a41652ac42c,954.1154621721071,2855
0x1cadb363cf7cc188aebc3c116e0916088ab10e7b,946.9031636309408,1136
0x9564b7f3492e41673f10516f685e6c9f544f1fbd,942.4771268800412,300
0xec901029b6cccbea16784853b9c5a0c9eb3e93af,938.8365781872143,27
0xe703ecfe68b5ccca1d1e7ec394cc5804cd73415c,933.4167213923465,309
0x436a9db084cfcb8614c0464233ec9de3ede705b6,932.2453090663429,143
0xf2cd486d3b17fb430bb5f7f995dfe18790ac7a0a,925.7451737488832,2444
0x65a85e20046e5e4394a4e4d80cd9ef70915deacd,918.9489876062805,1342
0xbbb0613802905403db2d3a6f430079c066d1ed3a,916.3985968615488,641
0x8005c953dd0a6a76e9b290f0a5c30cd8b1f97e32,916.3307124317423,603
0x42b68fba24158756508395206674eebdc9ca057b,915.6681384905305,766
0x1c9eb975c7d93bc84564a134cb9d7f044ce5fb96,909.8104903485365,630
0x214b453ae2dd71f9bc5bbe32d2801c69c81c95ce,906.147697168914,718
0x97a290fd9b8f916752ca40db4b494d4a26c3eb87,905.7112305576776,1962
0xe6c032e6137835bea1bd65ecc60cb5c1452e8964,903.2483001792652,477
0x7007ce0833670d03b8181d78adc1c607fbe2e3ff,891.3456026643182,600
0xe243c5e9c49b9a94aacd4ae5daa5ea6bdae46be0,881.6824511894512,675
0x761c0f577570fd011d1a4b89e5bca4591d714a9a,881.6134595671208,2646
0x373c71b573f5d5bf110dde465184ffaf16d3b7ac,880.3120671260815,985
0xfc2b7ac412c821d3c0f098fd9631b202f614c5b5,879.3109887484623,483
0xaf11495f021c5c2c5f5230f40d5d57ebe4059700,878.7644087281229,22800
0xde228c59e1a0eb08afe0c26a2eae996eb71626ec,871.2862440435521,2111
0x20672d5837305c75757dff548068aeb64e248f1b,864.2300397094018,1472
0xb90d7ad9d30dd044b6c8709c72a4b84105d6e200,863.6388977869605,173
0xc36b20cf113f93d7405f2b2106f632abadeec4e2,860.0028291330821,617
0xeedc6a1aca00429ed139c749bd4222072b768eab,858.8042956754236,302
0x57f82f9e64b5e19ecb76e95e1673a97774c8ba98,857.6794595481073,477
0xe1ec1a31d34ecd0f5859a695b9802ace2f843142,855.9301082399015,339
0x1a5f8687ae4290c21c867c8e09496c4a83f9e981,849.3022659719525,1109
0x258f73abced62b4828d20fd5013fe9f10ddbacc8,849.0658631884669,1401
0x632b9317ea3c2f51b79d7f7e22e597075fcf1f4e,842.2283303391517,2194
0x10c265b127a3ed3134b82c480c673714abae472d,839.0291313060268,241
0xd3e758b6b133c4bfa14852cc8da7d2ceab2b0b68,828.0580135498188,95
0xddd336784b41f01a37cb5d1e8ab36133980396ef,824.1729025145632,177
0x39bad2c8d375687847d0018a5baf8d0a90cc0237,822.9809688850708,375
0xd4c3b2c29bb06483413a5a6d6d5cf3e22d04d349,822.2618769307047,1634
0x7cd47258b34a56ff2cae6daaeb8cf407b6eb5912,822.1428137849979,145
0xf95e4902bc6608d8e95446c313cec0d5d527a5b3,816.5035651708481,174
0x4798995418f2bea7caa4884cc2c86392c50bd089,813.2096459790303,159
0xce005439949627918811222201924bf0920e9e57,812.8235687755595,3100
0xbaed9cf6f580b53a9d925c796fefe3fc438b578b,809.9400807785635,357
0x862bb4dae420ad9bbf9292b8915e4bc6a4de6802,806.0726659140303,1053
0x1a3b1caf8bd2c929497ac8849af749b4151f239c,805.5026536691037,3795
0x08b1781f25db1ee4d4f347707276f4868812a0f7,804.0633518616193,850
0x8e43d60e210e6840ca9a44ac7ab91ae512d6df33,803.3640677050879,377
0x14448debb3ceb52334c14bc615761c55fb1c50db,803.0788950602325,1251
0x8743741b752b671a966a431060a61be144b17ed2,802.1286250398202,232
0x05314cff5efa504ccb414f6520f91b578dbe32d5,801.4909258853224,342
0xa6bc2df054867e18999c63d990b1181b688e441c,794.6126751339248,863
0xfb89a87711581065339eccef696e99fca33bddf0,790.6475604335346,2281
0xd1e7ff6e06838eca6bb019e6b9c9ac4fdadc82ad,789.8235562309519,1383
0xaf2046ab2426b00bbcc916aedfd2ff6aa5599210,784.4741116279275,1078
0xda1c87bf27f20ebe5e4bc6741d78e4adac8db1c6,783.5171936599558,99
0x41f97c372a835f69daa4a359d437505788198408,779.8406242585963,1004
0x73a45e91658998a6b00d207723bea20d304b064a,779.7434746262502,638
0x632996a63a40b9c36bcc5d9b61d5676db9605e73,776.6510372506771,332
0xe6c029298cee48e227636dbb871ca56c4be749e3,775.3544413963945,244
0xd59c3b026e9abef3f744491462d369e4c27040b3,772.894861167333,1193
0x6c87804c428eaafe56fe26d21e184e72f392cd55,3.3345300286527104,5
0x4b7468469f71709f0e89e663d551bf1649b4484f,3.7935993636512304,186
0xf56dcade66ccf564270485992c736207446e34ec,4.556662091351781,18
0xcbfed4dba7f1112514a8f3fcd4023fc85048c126,3.7338132608057655,354
0x49c2a555f20069610275cc755b5bbf332a501de0,3.126829082589394,40
0xf3ec8c7eaef13ba0a6e6e3ebd4e4a3e509d8c9a3,2.2937163943302936,10
0x4105935ba4d9876385fc8cecd25f92b18ce390f3,2.170859184472595,15
0x5146eae8a4e66ddfc64c50bc9083299c2f88f6df,3.553121998974322,1178
0xfbc5985e27f667d086262ecbbf09b39c158158a3,2.338594060030463,594
0x205de6e82b2ca4a78ef176f7f6b821a5eec1b95f,1.2735525993867165,33
0x9539cd8fefe5a9e746f02a47d9f2d89d49c6a429,1.8498004537,86
0x2787722488af1feb66ef8a41ebb6f1a5f675cc57,3.4066318195843164,109
0x594c489224041d8598a2a1a4ebdad58e2b915311,3.346866122369586,214
0x5324097c983179c825c2ac60f4c62d90cc920602,1.8355180837177316,58
0xd73e92bffd5c2c41cf610c0d98e4d277acf1c4e4,2.4704685520994936,36
0x3c8185d317485a38cfbf62587856d1a7cc24a18e,2.6903556766850034,40
0xab20452fb647a7e257f91e065747889ff7a2e8dc,3.2008842399064488,3751
0x6d22fd75ab4999313c6f92df1b89f1082d70683b,3.1790486151315953,201
0xcc5dc8a8f90b1a9eb9525f4f935cbca00f9acc5a,1.5660997218106618,7
0x2e32ff942c2956beb83a475b833b418e2a056742,1.5808190054676041,20
0x9bdc77492e17a21d1d8ed0ab5ec0f7a7d4053afa,2.997854961270623,3166
0xcb79a4abc74653486145162bf32e1ffe6a61311e,2.984974124431844,107
0xde64c2925893a6c9841c0ab0d274a886a494f2a8,2.974623528599807,823
0xc85da1442ac1e67db943f6112fa46b0a333cb3d9,2.589430662164639,43
0x2622c35ce0d1e5e9adf0739a921718e740f28c5c,2.8757209799340244,1996
0x55194063a75c1546b488680e5abad821ace76dc9,3.0004220292770345,2
0xc29c54830806e41f0e5ab51e6635ade4f50b2977,3.583853522822089,1
0x8156009a336238be897235229d5a0a6856e47bfa,2.6328037624910237,1002
0x051059b8ce252b7a8e54f76c6b2ed61be4218b97,2.41852377734022,84
0x58218cedc4f877a5d24a28d01fac69615188a8d6,3.145286322125051,8
0x78088d482ccad67f5fe0797dad9c9deadc53115f,0.007918019602061125,360
0x49c3a3e23cfa8d55e5dbba517982d4647c81f263,2.5752226361540558,36
0xa1ec4c9066a99ba69eaec78632d7c6377e6ab28b,3.245259798949969,25
0xb0007118bf3885df870868e778f9de0398510398,3.634757158787013,98
0x87f289378881255a9fc79b7554788d2173954fd5,2.2665557001316383,131
0xcf750702d8160539163621ba7773d2a2fca398d3,2.0209996320445414,244
0xf936dd5414bf4a259193b0111aca686db7d02004,0.6687680929729449,75
0xa0b365b65b87c7472df7a02b5328d1a9386b93f4,2.4370354492723285,68
0xf00d3919dc2a15accc261d45ddf9632722063afb,1.3264198948169794,39
0xdb78dd25b6ff2b0bbf1ab1f02f3564696db85381,1.6478073994188498,57
0x65cdda798001172e1aa3c9d9cb7d5752faebac70,4.164309729405683,4
0x15fe5c59ddf872228e60c2d6cab7ca62d10c7a09,1.5701362582326348,7
0xbf3c810bb04e842b316598906b8843db2e6ab80b,1.3578263103451333,2367
0x0e909e8abb18129b0989180590b10c4513580a51,1.3212624987391335,1872
0x5fe9c3414927f434a398fe4463f52176d3f09472,0.8223547626156821,176
0xf4d48d8f7538df40256b045b0e14175c6c26691b,1.5981971642943975,36
0xa857e4680ab080d22c18ca28a3e89f0af6151f2c,1.2837716250294526,48
0x77c143fddff116cfa075c72d06696f232db2c906,1.1855381523656026,11
0x46ab5798332ea96befc410ab17ee3d888b4916c5,0.9172512763392542,198
0xdd0eeca8ce7b3ce52265998bf97d1f96137762c7,0.9604483123552218,70
0x1610c10b49573c477d743676a9a2f4517c52def5,0.6774568083302602,62
0x1e109ed77bbd5e2cbc145c34f80bdac5b84b940e,3.3209268921592248,4
0x5fa8b77c57fa4f0e1e690fef4b8fc24c5dfc65b5,1.2383641456412737,7
0x472121b3d90096adebeb50fbbaccd4395055cdd6,0.7248464192711555,1475
0xed80fff1b924862961e319d137ab4bd01e9e4f4b,1.564004312999516,58
0x18ad0631101165479f44d15ebd3efef4d30364d5,0.24084885278335555,33
0xc3a4ecd476aa6f4d2504b6fce9926b5b4021e18b,1.2961646438227388,75
0x2e4b253d0d528440c7dbfd99cebcd35b19bb3f24,0.5901294396641976,171
0x1b7a7ce4bdc1fd1cb7db7f9320089966bf76037d,0.6101625703713387,26
0xfd41dc1ee22eb3d38a4213a75d04242250e01c60,0.5620441074658991,1736
0xb4d8bdb0a21884d3a29fdc937adefabbc838c81c,0.4616779293345553,1565
0x84a694c68e9117cb681161ed64add4ca46bd8e5d,1.9064813430511325,43
0x6973599e11370265c859864db2b4c774f17a7699,0.4247454665910249,47
0x40d647d45b2d573e10171f22cb12d02db0eed1be,0.3291651536951665,121
0x0827a645975025f9498c0d54d0fce68334031da3,0.5803297853005868,15
0x78194cbf94e8e7dd213b782c699d4dab0a2694d8,0.0700362267792,44
0xc0f8f6c2677896a9562de1ad58bef468605f5061,0.23220249563600165,414
0x33f0f8311add08c44e0a836fc5383674decc2c96,1.8406361943269767,10
0x4d6698ff731b9a48556dca3993489b4d0543d2c0,0.22389394066661597,185
0x09b2300f329c3505ecd3895544309751c6134df9,0.1671105813,42
0x04ab9ef3e1a7fa5482054bfb3fa62ee91e194155,0.15952918000906055,35
0x14bc92700ddc25b2130785ec05b0cdaece09e6db,0.02976050295449543,30
0xddc61b83ef9a34972ad39759b729d7f21172ac1f,0.10988891895360436,127
0x47adb513c18338d095cb8f3bf0ab06cc720f3638,0.03480032933527536,36
0xaaa2a4718a8e8d2562560bd235f3b897e1ede9d0,0.022234819523710106,20
0x64d4556d54d733c2d5351b2bec9de5c197711903,0,72
0x08b9c01d0355768fac85bd7968131cf6a6484fc7,0,44
0x2ac29e66d382775bc617ae92e85d341b22048383,0.0,558
0x0eedb025c0ee723c6b83a79a9023a8967cfcf233,0,64
0x235b8971b8062f1eb148095281de00d5167c3769,0.0029101287777709996,26
0x9cf29ececddb2628ce311e2c94bacd4c9484498b,0,35
0x360c1ad888116128b6f0c957db168f8e3279022d,0.40435883559999997,18
0xaef9c454943e5f8041ab2eb70592e8cdb6b37a79,0.295451,83
0xaa90af09a1cb6b8799a8b76c05a426e9eb47ec93,8.283598159423174e-06,118
0xfee4add2d1807cca4d2993bcd8c181d1536bc5f9,0,35
0x13e4966300614f684da6dc1e020932d89439d65a,0,50
0x75c5f2e8adc49fc482dca1dad24206a25e929a3d,0,70
0x0e537503a8b040ac9035d557733667cdfa8a9b1c,0,47
0xdfd088095c881fe2825a0d7f7106076cf8b34ca8,0.1337877771970514,23
0x5a472359ed86bd417160dedbab59091b3e585d2d,0,34
0x43c3989981fff78da5edbcb6e3e9424c597d23f2,0,82
0xdcd75c1c8627c38a02162ccfe5235d6c2df66846,0,36
0xa293fb132b7803f832c2cce65776c11807337cc9,0,122
0x995238d6706d312879b5e55cb74e012fed78c8ca,0,58
0x648bbe39db9c4797652cafe6ad36f4f799abd450,0,54
0x3984ca7fc6f9a7922383067f409dbaac6d21cd45,0,0
0x50d21390d22ba007f3c8c6ded2a297382e9cc965,0,90
0xa781f95965c5e7c750f389fd4910822a040cbc59,0,5
0xfcfb914a84f0d6a94e196c485ba2f14dc5eafdc4,0,102
0x564f0c5562687169f9ed9b823101811f42776a65,0,140
0x4845832330d5838a5e34453394e834a9b86e5627,122.58466353151744,162
0xd65ef211e7c963a8086804bf90adce0e53387e2e,122.03101390990459,298
0x90c212a4a7bb1cb32c542ad455f39defc85984dd,121.99590145080182,158
0xb42fee033ad3809cf9d1d6c1f922478f1c4a652c,121.93913584328345,191
0x48ac86b874f6805f7edd9afc3035a3a0c08e2d4c,121.49087690168628,335
0xe115d2b42cf39f02d21ca24fe3427d52dfaf8040,120.90378152050373,259
0xbde8e97566b596651f9ecb424284799f955141b1,119.5760968936842,64
0x63d0d58af048086198d2271888f6756eb397ea41,127.09652412505267,273
0xf49ee5f3772d8f776432f5b1500359f1d639f328,118.91754871512849,171
0x6a398b93ffb29b2a0c8aef37b93b9e8635ea95ea,118.62524309953562,414
0x700705e9e9ec1d683a2dcfce94558a776bb92a34,118.27819029569135,64
0x45946c7234838c4168e323ae7519f886e3a209fa,117.91321128325295,2046
0x1361cf3a1d60eb7d3dc7f042b375b1f861fe3b95,117.84100680678718,74
0xf4e44da36cece429006b24c8158437a1fb99f5a8,117.7358424197687,2549
0x3bb7bcc0ad8caeff325ec1112de7ad89e8015e2b,116.25157421528195,113
0xb9ad68197bf34cebc303711bd2665f89313ad6a2,116.55794835006895,19
0x7091cd3f203e1bfeb95e2a1eaa4129029c5b9c93,116.42784929665667,252
0x5d36734565b9ec606b583cbbca426e675fff58e1,116.13997485957726,1308
0x8d872bc547b93cb66fb9bb99f1e88f9254d46de0,115.80744937304203,985
0x547d098c5514f9d098a370d51e50da965d751d97,114.83477823335656,68
0x9fb365392b92cbfb6346d72e9fc7805868abb00e,114.64899337505241,108
0xc35a89c8e4634828f01d29956fba3defe39a1811,114.2679421582118,238
0xcbb405e40b5f1bcb4b4c8e1f516a8b8b44fb9a65,113.16263389964092,49
0x9fce1d6dd3113fca1a49d73e82f7e4d2f6749f7b,112.81628751209675,3388
0x5a37ef74691dba71ee04cc58797358af91ca720f,112.61200588540869,683
0xc3d51d06bdf034b43f4bf7a622fbebb816c9d65f,111.05014876379343,239
0x0123f9d84f929ea1d41a82c5bc3f1d5f285ed225,110.7382029615506,860
0x66c498011ab1fa4d17d5b0469a86d46e745c43cc,110.54481141974007,74
0x562176c8ba36bfe09e66a2e2a25f3c7f93c36075,110.19820012773476,3440
0x3cd65ba18cc607414305ccf9922b321c1c21717c,109.50046368436696,285
0xbfa04e5d6ac1163b7da3e873e5b9c969e91a0ac0,108.02582884665998,544
0x9ab90019811e4fdd1d8274ee68131f727973d152,107.44351142613638,485
0xa2b2a90f61afe492c343b7314ee6e03791a47ad8,106.50227731825858,572
0x3f740ff21f1d3f10fbae2bb172497e45c99a4711,106.46094743031328,68
0x186efa57533b14f84054c9182c64337a5e7a4149,105.47045104240799,71
0xa50212235d4f7da9c6181cfb0a4984a2ae212957,105.04539077573597,147
0x283fd73fb5083f209603416ea6b4b2cf86d9d565,104.63960606837438,303
0x0d4f99e560d66f843746dc44f2dc858d7e7872bb,103.83447446176291,161
0xc232b0199438b719c0a7233387c02b1f3e2440c1,103.02156066661041,505
0x47dbd3d14c6e840bd882dae4b73e4695319564d3,101.93749659867197,19
0x3c4b551262d81c55c99cf621cbfbbed79995face,100.56309635919993,337
0xee05b5a8031753efbe5e36216d27fdb6cbbbc72a,100.92083736788217,236
0x04fe9a02dc11a2b9213422bfa571b7ff67928b38,100.25735350766698,181
0x9d817967701ac4f0873fdda31ca3a9d14b6c61ff,101.29187854522114,201
0x9cf2b68b4bebef93982705eec656cfca5b6db59a,99.16525199513363,7
0x19e98fcb38d5291288ebf132b02d7ed496e56ca4,98.5627276369979,1164
0x627d1e1a8aa4d1a43d46a119c14da05e98f8acfd,97.68300023928197,41
0x264454182e551abe741ba88be00d0831d9f0cb39,99.32899581735583,23
0x94b3780310039c568889c824d1fcf825e140be37,96.80853189366051,376
0x3fdbb2023c9d8f3dc3d8b39b0b746318d86664e2,96.60200231451479,1183
0x41ea225c631ebca030a9ec941da6ee87b81a90bc,96.15834753409766,7803
0xde8c180d4b293cbb4e61fb478ee30c6e8fcd984c,95.77743835495397,246
0xd4b79e09a839f7e107fd829988c3bcffae573f69,95.64111679773633,1123
0xe0b38e91ae42b7f301880ccd085a4b2bcb8e6f34,95.61100292806245,1859
0x04859d7ec8571e0d05170b6bb0c11cb979597758,95.43459385644015,912
0x5457d49aaf952e4485b168275291c0e30747910b,95.31552506260385,349
0x913685cd7ae9cb08902b71ee9ba965778aa3239b,95.07412845018706,260
0x2032a3c572ace110d0a3bfe26ba37309541733ed,93.85117703166927,55
0xd9c85f9af81e31093341a00aa57e70d004dfe3e4,94.34915935810653,309
0x066bef2cf060a60b2aba20d291a2ef1f52acb0e6,94.31633323037754,278
0xd5c01e60ee9a8f5e5968dd95a5d1133515233707,97.86951166094808,13
0x46df5a95ecd3849069a4f8f45b0d580f755585d1,93.98145490080987,74
0x6eb43420bf4564fc9359e6909f46621efc2a2427,92.19934824245932,118
0xeb1aefea46080ae69b9d562e4964d6f4e8bff999,92.83375776257029,49
0xe2ed9dee7f00e5ab879ee708d2a3cbaed7d5e371,92.82984529724197,164
0xb9c4a248d5c9b3093c78306f62791ce2c29f6c61,92.64894551881773,287
0xfe5bb78020a7c3edc0490b09d6416a453351c643,89.81797443606213,130
0xaf6e90eba97fc1bf27463a3f89ca2890c64490d3,91.5715465782546,289
0xa9adef8a9c214585396cfd6e23708349bd20ee37,90.6075730247714,54
0x74efdd76157565c3efd8735a85b0f9f61ee6eae4,89.6139232402886,121
0x5ae19fb4416307fef62fba65e2fd514a5ff78bfa,88.0086744996028,13
0x36784107475f794707c9d62f4de5b6e923da6f71,89.78069028183836,2791
0xa3ae2313a24829cbc2308d16acb9830bb422b64a,89.05313556259904,97
0xcdedf7d3262af8d6a1bb0b19f011040544c93162,88.03879856008876,126
0x364f83fadeea45e4e356f6ac611040a9da833c1a,87.55202350986892,1
0x4cf282ce8763fe461b31e9915727e5d726420bc9,87.95140841043322,65
0x004aa3f743e4d6b892fbea6cbe338fc52bb9dc96,87.05912010405754,94
0x24ca104453df0e13670520d69d7015cc1b33e314,86.75697934429824,136
0xb47f2ee7c3668e8bd6201f204798ba1596accc28,86.61485163721821,1852
0x3526d972b8dd04d45ea03d09587970be2d6dc7ed,86.58562614176756,193
0x84bc57af9abab0c34cbbbdca4c14be8bd7b74597,86.12479433692486,626
0x161a7e9a6cbc711768ab988e22c8a74094f19a49,85.33578944101522,5133
0xe9ac1232ff6c69f6201146281c77b805dd70c84c,82.78187701861384,131
0x13732374605a3f4ef62d95298943247cbf0a2b21,85.1364790547722,172
0x9ced17cbf73e1e5f0a47a32899f13d17c876d8cf,84.86518913584557,35
0xf159ac068bb981f92b167a78d600736189710ff3,84.83147611126743,195
0xaf809896add9ed03224b67cec4c6a5e768d94383,83.55073311385651,1248
0x18a3b3bbffe4881da447af95285b12d2a893aaa9,82.27882843103322,7
0x4f72e8c589aca11c6aad857a3f17786dc52b68c5,82.31267070770356,1067
0xc4440c2afb04030944732e726a8c8cea642e5c6f,81.58985090516802,54
0xf3959ef7349e6cf56f281f62b49712f577ca498e,79.32437431483302,126
0x684120bab3716962cf57c4fe1d59930d148085ad,81.1308101432551,119
0x74005c9f2029953eeeecbe2a1fb8243c081bc33d,80.51036694559659,1578
0x33dac96e849ef4dad15e58ddf7a58ca68137c903,78.25569707646815,36
0x27c29e0d47db4e0c49bf09bb9d09e88060e41e3f,80.08992083937224,2104
0x0127efb4e49428af555a312905c1f316571bacf8,79.63214240362034,6
0x5dab444b80d7f14ab59bbb18a34877bfafa929b3,79.84505569925717,1050
0xcc113d400e9c9e25bc6f8ecdc08f9767dd1c6fe5,79.57832463458982,7036
0x9e79ca6d689f57bee1c865e09c274eb5bea211ae,77.0952909589167,118
0xa1c448704505502105e5c979ff2617ca6aabcd3c,79.07600942969813,161
0x8e52bf63cba543592c581cb4bc1d56ad96fb62f4,322.0388012267333,1934
0x10de1440dd283a56d2e38fc037eaa9d269bd23b3,319.5218301385711,301
0x20532f2ff08f3d70ffc7ec92560b4bac3cca9ff5,317.20841497708346,186
0x846cbbc9d18d07e382674c5a562b9f640abb9ac3,316.99136895863074,270
0x6f195a29d708cd13c9b6f43b48bd6e4d74ff0598,316.26864324939135,406
0xa05c5331fd4592f5eda95a520518eced40ad5418,315.53257650780535,612
0xf94061e34157c10c84c68b907b35ca5f06ea214c,313.6463506467759,249
0xbbffaeb96c13e7ab4a5d893edeb21c8576522253,311.4190406621763,359
0x4c6a535e22f7651fdd56b054e26e124b06437b7c,310.6414603722883,1327
0x7b9ab08633e46da0a54542309fddf6ff9f65f664,304.87045788524347,10
0x7b71986e3baded3c3850923e1916e88046b4274b,302.3938342225884,130
0x5d97ef042944f13744cfe4fbe54a43152db52057,302.2589848296226,192
0x4c303967ed6ad732cf38a8e8117d32a7e562b287,301.9072457959851,472
0xa2998dec7eb7e6a3894d00c2277e24a11ed865de,290.0697344395513,2313
0x261c48f44762692675db460470f6d4219075ab2c,288.2253014988978,1170
0x39482a34c970d9ee68b1a62e258b063c36c8406f,287.82198771934355,594
0x365df6a74597ace6a7aa53dfcc147e131b79f950,287.1136320983012,8853
0x9ae5d63cf78379655f67a2ef0d0338fadce47712,286.68305602985487,428
0xd4eb3d19408d39107f241ff8c8538fd4e0f587bb,284.4768146447264,3262
0xf2139d4f5318c608eb1299882fa1d71305aaa904,280.72254034450674,446
0xb4f5fd6f698f939a172abe5cc5972a4d3af0845d,279.3646171174895,2807
0xe83089d0dcc910732f474d8dab0f3e97dff03bef,279.0595075477961,5590
0x85ebb2e4c7044261097a5461a23aa1b7369bc6e9,278.6278302474518,1233
0x9c433c1fe991c960a3fe33f8404062ee624753ff,278.1185386721218,994
0xec85b8e2d60934080fc333dcdb2f52281390ba8e,278.10526870624227,1243
0x1b5d03a02a97a6d57b49b55b937394e08e22c7a1,277.9811082633043,1928
0x16d90043c577100060857d109121df1fb30ec414,277.9065458769934,426
0xb3f8faa0d478e04763aec03f2dc7d675c0cc2a4f,277.7657456562187,685
0xc2ab9ff2d4c7b5876fbae25fdcbc09e3f76eea8b,275.9634338949,490
0x8c4ba733d7be5a8cdbb9e1adf8ab966359b4258d,274.4816584997247,411
0xacbc61f35348e16afd4ef0b8513b3545d64c5d8b,273.8122341554486,14
0x5d2acef00d9fa7a573d59a9bbd5f7d2fa84e6441,272.8998004389804,338
0xa6ebe75b1915caed13d9b2ccf347beae89f64122,271.2803604793294,104
0x4d9b7bc2566b1452c4d43b0ab4d43c98d89d100e,271.1215879599836,3815
0x62bb779577668377d5c08d7f9999611e7086b3c5,270.45286453862303,440
0x0167e02a25b543b1eec5289d5492fe432caa9e23,270.19368824082693,695
0x6e527d386ba6cf011f540f8077b68511d514d547,269.3706051715952,3
0xee6f4c27977bed10e9162b9636db3aa225fc610d,268.81117927832656,424
0xcdeb3ca8e6e2171b9fd3a050b4661d1a58b59de6,268.55167600650066,478
0x084cd3e982b81d319a4aa0ce23b2b32507459f2c,268.3324326057161,15
0xd162ffba7795bcf90ad2860db73e5da3e83d59be,265.60500701743337,28
0xf738e1a09f6085c16ebf09caa92178895518e8d1,265.56813137097436,570
0xc410114fde101a77a37fc16f81f192beb862fe5e,264.6997934313156,661
0x0497b5d156f1c08abfccf1838b2b6729024d99dc,263.0369668341243,4485
0xdd46e404d861312f6cecdf914059da9d0154ed66,262.45865908102917,553
0x1a999993afe76f3bb2f1bcce73bcde26ec319923,262.15066504526743,413
0x3895ef40090bc0d381938f895d7a8ae01f8d1c7a,261.79442363868185,492
0x99794a069516dd56d3209fe07aa1f230721af752,260.3846668812713,428
0xe3a0610c241432fdca3d8fc2f35f57dbbe70ec74,259.60817717713167,18
0x7c632e39cb408e66d5f594f26cfa2733baabc971,257.147649751352,8
0x0f448764d63c6ae1b238153834c345368ce73d02,255.85221153414452,152
0xd9b83e6cd92fb050ea4a0d4506f83617bebb8eb7,251.59830150587288,23
0xcff1acba607aa53487961d3e7fe6a371cdc6bf66,250.95223919097265,356
0xe7219ff5bd19c0d2a1a21786570e56d12d656467,249.80931645505314,890
0xf932d960ffff4ac05430705e287e285655bd20be,249.61200453047078,14
0xef4aafe73ab0614c2c63a993f4a604bcf8696632,247.63293401296895,575
0x7ed95617f070f8108dbdb4f58021c9f0938495fa,247.4625717550161,3
